Date;loadxml;Compression;browserBasedXmlParsing;firstXMLparse;PURE_DOWNLOAD_DUMMY;SVG download and parse;parseXmlAndBuildOverlay;everything;file;Version;OS;model;appVersion;userAgent
10.07.2013 08:22;429;deflate;75;39;0;8500;496;9232;minimal-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
10.07.2013 08:22;683;deflate;1670;10;0;22972;47045;72415;big-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
10.07.2013 08:24;54;deflate;50;14;0;560;454;1169;minimal-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
10.07.2013 08:24;587;deflate;69;19;0;1103;779;2598;minimal-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
10.07.2013 08:24;705;deflate;42;13;0;1530;400;2732;minimal-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
10.07.2013 08:24;385;deflate;60;23;0;685;457;1638;minimal-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
10.07.2013 08:24;548;deflate;38;30;0;687;469;1804;minimal-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
10.07.2013 08:24;16;deflate;62;20;0;594;522;1285;minimal-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
10.07.2013 08:24;411;deflate;44;19;0;583;450;1563;minimal-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
10.07.2013 08:24;50;deflate;75;36;0;581;519;1322;minimal-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
10.07.2013 08:24;56;deflate;44;13;0;985;502;1645;minimal-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
10.07.2013 08:24;15;deflate;50;29;0;608;490;1272;minimal-data.xml; 4.0.4;Android;u8650;"5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30";"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; u8650 Build/IMM76L; CyanogenMod-9) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
